epoch,train_loss,train_pde,train_bc,train_current,train_Ip,val_loss,val_pde,val_bc,val_current,val_Ip,lr,epoch_seconds,elapsed_seconds
54,1.344237e-01,3.614145e+02,6.217947e-03,7.220547e-03,2933227.133,5.951995e-02,2.129938e+02,2.792609e-03,2.058895e-03,3027473.609,2.750000e-04,8.60,475.09
55,1.330758e-01,3.528581e+02,6.330750e-03,6.896499e-03,2939361.500,1.252557e-01,3.648046e+02,6.759915e-03,4.235211e-03,2968184.125,2.800000e-04,9.65,484.74
56,1.279604e-01,3.505974e+02,6.283515e-03,6.013098e-03,2934312.371,1.000564e-01,5.504607e+02,2.595569e-03,3.810936e-03,2890698.078,2.850000e-04,9.04,493.79
57,1.256014e-01,3.323647e+02,5.672089e-03,7.128799e-03,2938360.135,9.025813e-02,3.283242e+02,5.190605e-03,1.103932e-03,3018198.031,2.900000e-04,8.97,502.77
58,1.298110e-01,3.711373e+02,6.471081e-03,5.597295e-03,2935994.000,1.710104e-01,3.784135e+02,8.778592e-03,9.076635e-03,2797001.766,2.950000e-04,8.83,511.60
59,1.508463e-01,4.012067e+02,7.397397e-03,7.350335e-03,2931466.178,2.133670e-01,6.556198e+02,1.067990e-02,8.201207e-03,2955792.180,3.000000e-04,8.80,520.40
60,1.380533e-01,3.905991e+02,6.348124e-03,7.102432e-03,2932621.998,1.600948e-01,4.474404e+02,5.090641e-03,1.288887e-02,3249065.281,3.050000e-04,9.27,529.68
61,2.004418e-01,4.426185e+02,8.896540e-03,1.344291e-02,2914445.432,4.449693e-01,7.036386e+02,2.451161e-02,2.589787e-02,2674159.539,3.100000e-04,8.77,538.45
62,1.514940e-01,3.485546e+02,7.022152e-03,9.283395e-03,2937965.928,6.438640e-02,2.330988e+02,2.808643e-03,2.598016e-03,3048941.562,3.150000e-04,9.39,547.84
63,1.255878e-01,3.256842e+02,6.225700e-03,6.152485e-03,2941276.418,1.182143e-01,3.048192e+02,3.628322e-03,1.028983e-02,3218988.109,3.200000e-04,8.66,556.50
64,1.463344e-01,3.585330e+02,6.723273e-03,8.649667e-03,2928296.410,2.482653e-01,3.658965e+02,1.913432e-02,4.066503e-03,3055841.344,3.250000e-04,9.21,565.71
65,1.285919e-01,3.642806e+02,6.178052e-03,6.076659e-03,2937409.020,1.812889e-01,2.057243e+02,1.417401e-02,3.795269e-03,2938840.266,3.300000e-04,8.88,574.59
66,1.573790e-01,3.680928e+02,7.738808e-03,8.636319e-03,2935751.738,2.038975e-01,2.611769e+02,6.897007e-03,2.176195e-02,2575425.844,3.350000e-04,8.54,583.14
67,1.097615e-01,3.025700e+02,5.367036e-03,5.166821e-03,2943402.691,2.898786e-01,3.039772e+02,2.370360e-02,4.488978e-03,2985324.922,3.400000e-04,8.82,591.95
68,1.182436e-01,2.917220e+02,5.612672e-03,6.588933e-03,2942751.613,1.163350e-01,2.320767e+02,6.428731e-03,5.767997e-03,3045856.852,3.450000e-04,8.88,600.83
69,1.011942e-01,2.363602e+02,5.350030e-03,4.811576e-03,2952522.602,1.464922e-01,2.768678e+02,1.013129e-02,3.498498e-03,3143846.680,3.500000e-04,9.16,609.99
70,1.156641e-01,2.852527e+02,6.192239e-03,5.043293e-03,2943062.787,9.150699e-02,2.515125e+02,4.998116e-03,3.274919e-03,2971272.773,3.550000e-04,9.43,619.42
71,1.309320e-01,2.872922e+02,6.104068e-03,8.232420e-03,2924880.145,1.567199e-01,3.374395e+02,5.319739e-03,1.395572e-02,3259932.641,3.600000e-04,9.05,628.49
72,1.273984e-01,2.606014e+02,6.404326e-03,7.459000e-03,2945673.291,5.380587e-02,1.843892e+02,2.431303e-03,2.210785e-03,2951072.758,3.650000e-04,8.48,636.97
73,1.282562e-01,2.851485e+02,6.859103e-03,6.230059e-03,2940466.662,6.852852e-02,3.460950e+02,2.584577e-03,1.614649e-03,2991084.109,3.700000e-04,8.63,645.61
74,1.257236e-01,3.664394e+02,6.299015e-03,5.217897e-03,2940407.561,9.093565e-02,1.768136e+02,5.005985e-03,4.638887e-03,2871990.141,3.750000e-04,8.85,654.45
75,1.412156e-01,3.365458e+02,6.980963e-03,7.550284e-03,2935631.850,7.495866e-02,3.290717e+02,2.934728e-03,2.540842e-03,2940387.141,3.800000e-04,8.56,663.01
76,1.376343e-01,3.152350e+02,7.301578e-03,6.619004e-03,2935829.352,7.473041e-02,2.159410e+02,3.690890e-03,3.245483e-03,2868216.438,3.850000e-04,8.76,671.77
77,1.137230e-01,2.415722e+02,6.203130e-03,5.506906e-03,2947078.242,1.853288e-01,2.313146e+02,7.698734e-03,1.704201e-02,2655312.461,3.900000e-04,9.18,680.95
78,1.389344e-01,2.975250e+02,6.667912e-03,8.500560e-03,2931802.389,7.522159e-02,2.390562e+02,4.003097e-03,2.257003e-03,2960202.797,3.950000e-04,8.69,689.64
79,1.743622e-01,3.253312e+02,8.970297e-03,1.042523e-02,2920607.418,1.196280e-01,3.072787e+02,7.125687e-03,3.528658e-03,2952408.164,4.000000e-04,9.20,698.84
80,1.146100e-01,2.431696e+02,6.175860e-03,5.706891e-03,2948578.223,8.140137e-02,2.506418e+02,4.996920e-03,1.273596e-03,2988772.617,4.050000e-04,9.12,707.96
81,1.048334e-01,2.302885e+02,6.173521e-03,4.013863e-03,2949356.566,1.907222e-01,2.459762e+02,1.244691e-02,8.331094e-03,2983710.664,4.100000e-04,8.71,716.68
82,1.211222e-01,2.457363e+02,6.842973e-03,5.623766e-03,2948733.404,7.039454e-02,2.173343e+02,3.795198e-03,2.141825e-03,2938716.117,4.150000e-04,8.26,724.94
83,1.013591e-01,2.126611e+02,5.634453e-03,4.749688e-03,2949367.334,7.953537e-02,2.447741e+02,2.297857e-03,6.415878e-03,2794843.734,4.200000e-04,8.48,733.42
84,1.044301e-01,2.615891e+02,5.688705e-03,4.276837e-03,2948183.053,1.387737e-01,3.029841e+02,6.698183e-03,8.298689e-03,3232874.977,4.250000e-04,8.89,742.31
85,1.410701e-01,2.832473e+02,7.110287e-03,8.328502e-03,2935092.623,5.046704e-01,3.629494e+02,2.742468e-02,3.882573e-02,2496479.312,4.300000e-04,8.78,751.10
86,1.500214e-01,3.277415e+02,8.150823e-03,7.147803e-03,2932623.721,8.200621e-02,3.600977e+02,3.554249e-03,2.090792e-03,2893816.875,4.350000e-04,8.54,759.64
87,1.014468e-01,2.409896e+02,5.642793e-03,4.183975e-03,2954993.611,8.079760e-02,2.929221e+02,3.659127e-03,2.982824e-03,3012301.219,4.400000e-04,8.72,768.37
88,1.541161e-01,3.035999e+02,7.084420e-03,1.058239e-02,2927345.364,6.392362e-02,2.020611e+02,1.637291e-03,5.468920e-03,2824119.555,4.450000e-04,8.94,777.31
