epoch,train_loss,train_pde,train_bc,train_current,train_Ip,val_loss,val_pde,val_bc,val_current,val_Ip,lr,epoch_seconds,elapsed_seconds
34,1.522393e-01,4.351300e+01,9.701664e-03,1.017427e-02,2927423.498,1.418477e-01,3.719684e+01,6.157156e-03,1.531128e-02,2736941.570,1.750000e-04,7.47,270.51
35,1.413216e-01,4.338679e+01,8.487289e-03,1.042200e-02,2922050.641,1.296696e-01,4.245632e+01,7.198681e-03,1.068742e-02,2803937.391,1.800000e-04,7.81,278.32
36,1.273812e-01,4.527672e+01,7.994507e-03,8.581695e-03,2931478.576,1.774469e-01,4.551844e+01,1.334972e-02,7.879583e-03,2996485.008,1.850000e-04,8.41,286.73
37,1.241556e-01,4.537702e+01,7.567165e-03,8.789246e-03,2932744.445,1.318331e-01,4.626368e+01,9.220837e-03,6.999665e-03,2872807.234,1.900000e-04,7.93,294.67
38,1.169497e-01,4.904719e+01,7.819865e-03,6.769268e-03,2948930.893,1.028378e-01,4.533865e+01,6.482103e-03,6.696574e-03,2909169.227,1.950000e-04,7.32,301.99
39,1.070934e-01,4.763169e+01,7.131682e-03,6.202684e-03,2938096.400,1.137866e-01,4.897079e+01,7.706290e-03,6.365323e-03,2876895.672,2.000000e-04,7.52,309.51
40,9.915246e-02,5.084915e+01,6.833605e-03,5.146299e-03,2953753.818,7.911872e-02,4.950080e+01,5.064621e-03,4.704487e-03,2942549.094,2.050000e-04,7.49,317.01
41,9.821498e-02,5.104360e+01,7.026607e-03,4.568910e-03,2953706.420,8.889309e-02,4.953978e+01,6.118997e-03,4.549828e-03,2926109.469,2.100000e-04,8.01,325.02
42,9.348323e-02,5.226322e+01,6.434294e-03,4.782794e-03,2955985.307,7.865837e-02,5.250525e+01,5.517229e-03,3.647110e-03,2946935.242,2.150000e-04,7.43,332.45
43,9.352418e-02,5.327974e+01,6.662670e-03,4.313903e-03,2957098.807,7.905048e-02,5.061419e+01,4.712802e-03,5.372209e-03,2834835.422,2.200000e-04,7.44,339.90
44,8.146473e-02,5.511912e+01,5.717626e-03,3.755311e-03,2958565.836,7.774978e-02,5.641315e+01,5.410946e-03,3.599802e-03,3055391.617,2.250000e-04,7.54,347.44
45,8.052592e-02,5.554390e+01,5.765502e-03,3.463301e-03,2959629.490,6.485317e-02,5.710210e+01,4.032940e-03,3.762713e-03,3066021.461,2.300000e-04,7.78,355.22
46,7.790323e-02,5.685153e+01,5.773845e-03,2.895926e-03,2968305.367,5.784305e-02,5.668996e+01,3.775607e-03,2.883597e-03,2913204.266,2.350000e-04,7.80,363.03
47,7.251809e-02,5.645871e+01,5.093363e-03,3.187718e-03,2964595.775,5.384052e-02,5.609569e+01,3.632004e-03,2.382182e-03,2924771.266,2.400000e-04,7.76,370.79
48,6.679215e-02,5.704366e+01,4.767115e-03,2.683328e-03,2968078.926,5.349092e-02,5.669637e+01,3.777275e-03,2.009707e-03,2978818.562,2.450000e-04,7.11,377.90
49,6.522488e-02,5.791947e+01,4.710012e-03,2.466562e-03,2969899.172,5.070672e-02,5.808200e+01,3.455493e-03,2.068717e-03,3014673.500,2.500000e-04,7.97,385.87
50,6.527966e-02,5.863841e+01,4.688697e-03,2.505771e-03,2969662.650,6.390919e-02,5.606476e+01,3.706385e-03,4.247773e-03,2849964.344,2.550000e-04,7.79,393.66
51,6.215038e-02,5.802772e+01,4.286556e-03,2.696408e-03,2968960.418,4.514878e-02,5.768983e+01,3.002212e-03,1.871536e-03,2942874.523,2.600000e-04,7.67,401.34
52,6.827702e-02,5.815034e+01,4.740811e-03,3.010775e-03,2969324.328,4.435282e-02,5.588156e+01,2.907026e-03,1.938880e-03,2996987.711,2.650000e-04,7.37,408.71
53,5.694490e-02,5.832434e+01,3.867263e-03,2.487968e-03,2974251.463,4.788658e-02,5.580102e+01,2.645860e-03,3.169574e-03,2883533.320,2.700000e-04,8.14,416.85
54,5.755014e-02,5.706639e+01,3.901369e-03,2.565961e-03,2968443.012,5.765207e-02,6.294614e+01,3.773383e-03,2.724727e-03,3089800.789,2.750000e-04,7.84,424.69
55,5.639092e-02,5.945875e+01,3.790695e-03,2.507620e-03,2975897.957,4.172016e-02,5.502681e+01,2.440592e-03,2.362310e-03,2935861.961,2.800000e-04,8.25,432.94
56,6.006933e-02,5.738880e+01,3.818164e-03,3.229762e-03,2968848.992,4.254244e-02,5.812624e+01,2.309792e-03,2.726379e-03,3036631.953,2.850000e-04,7.69,440.63
57,4.996539e-02,5.951190e+01,3.206671e-03,2.389497e-03,2978154.174,3.624145e-02,6.020287e+01,2.307617e-03,1.429000e-03,3012539.844,2.900000e-04,7.64,448.27
58,5.323517e-02,5.977074e+01,3.373013e-03,2.705592e-03,2971902.205,4.823617e-02,5.671045e+01,2.211746e-03,4.089532e-03,2836929.070,2.950000e-04,8.94,457.21
59,4.832762e-02,5.975543e+01,2.976915e-03,2.516584e-03,2974262.744,3.827785e-02,6.117334e+01,2.242325e-03,1.947453e-03,2971598.117,3.000000e-04,7.61,464.81
60,4.861702e-02,5.781133e+01,3.174156e-03,2.218865e-03,2975903.596,4.090193e-02,6.045069e+01,2.450379e-03,2.070614e-03,2977207.516,3.050000e-04,8.29,473.10
61,5.150323e-02,6.168256e+01,3.318703e-03,2.429590e-03,2976157.100,4.848089e-02,5.930711e+01,3.383911e-03,1.742214e-03,3042952.539,3.100000e-04,8.40,481.50
62,4.694145e-02,5.915346e+01,2.875541e-03,2.454140e-03,2976561.834,4.767113e-02,6.132364e+01,3.407941e-03,1.491870e-03,3027974.062,3.150000e-04,7.76,489.27
63,4.732848e-02,6.079030e+01,3.003842e-03,2.242206e-03,2975870.967,5.623173e-02,6.496865e+01,3.878235e-03,2.190502e-03,3098229.375,3.200000e-04,7.74,497.00
64,4.761161e-02,6.013747e+01,2.909666e-03,2.500241e-03,2980465.461,3.527746e-02,6.106954e+01,1.817961e-03,2.198181e-03,3068846.117,3.250000e-04,7.93,504.93
65,4.397208e-02,6.011737e+01,2.733250e-03,2.125569e-03,2974507.037,4.806868e-02,6.130686e+01,3.570888e-03,1.245823e-03,3007607.320,3.300000e-04,7.37,512.30
