epoch,train_loss,train_pde,train_bc,train_current,train_Ip,val_loss,val_pde,val_bc,val_current,val_Ip,lr,epoch_seconds,elapsed_seconds
60,6.090876e-01,1.106606e+03,2.799602e-02,4.369337e-02,2660715.616,6.361546e-01,9.453762e+02,3.224011e-02,4.384317e-02,2628862.395,3.050000e-04,9.59,585.32
61,6.302731e-01,1.329497e+03,2.904464e-02,4.137541e-02,2685159.722,6.185250e-01,8.441282e+02,2.757305e-02,5.167634e-02,2427804.754,3.100000e-04,9.13,594.45
62,6.508584e-01,1.196546e+03,2.829543e-02,4.964988e-02,2662620.284,7.010823e-01,1.143514e+03,2.875241e-02,5.984134e-02,2745465.605,3.150000e-04,10.12,604.56
63,6.475421e-01,1.138128e+03,2.865347e-02,4.943893e-02,2665233.488,7.428920e-01,1.150330e+03,3.531136e-02,5.494911e-02,2791357.617,3.200000e-04,9.25,613.82
64,6.811534e-01,1.273398e+03,2.921996e-02,5.232279e-02,2643928.057,6.368990e-01,1.065816e+03,2.511307e-02,5.583733e-02,2451179.520,3.250000e-04,9.24,623.06
65,6.544665e-01,1.254353e+03,2.784510e-02,5.011604e-02,2648486.793,8.026919e-01,1.341957e+03,4.282801e-02,4.804323e-02,3035599.023,3.300000e-04,10.41,633.47
66,6.922804e-01,1.333967e+03,2.996709e-02,5.184257e-02,2637867.879,7.234162e-01,1.183859e+03,3.368602e-02,5.363404e-02,2925416.070,3.350000e-04,9.72,643.19
67,7.020724e-01,1.467576e+03,2.874166e-02,5.357965e-02,2652542.612,6.060220e-01,9.080420e+02,3.096150e-02,4.112056e-02,2803091.742,3.400000e-04,9.15,652.33
68,6.564861e-01,1.221242e+03,2.991332e-02,4.704573e-02,2651668.389,6.943739e-01,1.066767e+03,3.201806e-02,5.350333e-02,2762361.773,3.450000e-04,9.14,661.47
69,7.137340e-01,1.264912e+03,3.098498e-02,5.547860e-02,2654288.891,8.958657e-01,1.487187e+03,1.919214e-02,1.110451e-01,2143843.477,3.500000e-04,9.37,670.84
70,7.245305e-01,1.481423e+03,2.909800e-02,5.708163e-02,2627412.332,9.957152e-01,3.453036e+03,2.838577e-02,7.331078e-02,2610408.633,3.550000e-04,9.88,680.73
71,6.995715e-01,1.366772e+03,2.990177e-02,5.277532e-02,2639077.396,5.951215e-01,9.946081e+02,2.690914e-02,4.531385e-02,2584839.000,3.600000e-04,9.69,690.42
72,7.120891e-01,1.358378e+03,2.962480e-02,5.600065e-02,2633087.796,6.922588e-01,1.819178e+03,3.895603e-02,2.415613e-02,2867764.625,3.650000e-04,9.75,700.18
73,6.955301e-01,1.334662e+03,3.215415e-02,4.810448e-02,2673083.393,6.179654e-01,1.032086e+03,2.525563e-02,5.244011e-02,2512300.625,3.700000e-04,9.34,709.52
74,6.669187e-01,1.275742e+03,2.998849e-02,4.789191e-02,2645738.804,6.366694e-01,8.695051e+02,2.629567e-02,5.735244e-02,2464563.848,3.750000e-04,9.98,719.50
75,6.972534e-01,1.329337e+03,3.058739e-02,5.168915e-02,2632441.943,7.671598e-01,1.485781e+03,3.874732e-02,4.622168e-02,2776000.453,3.800000e-04,10.04,729.55
76,6.778703e-01,1.322067e+03,2.968080e-02,4.977112e-02,2647548.926,8.080208e-01,1.433746e+03,3.958192e-02,5.376540e-02,3053825.648,3.850000e-04,10.08,739.63
77,6.693685e-01,1.286055e+03,2.976870e-02,4.861518e-02,2658194.503,5.655194e-01,1.071997e+03,3.144030e-02,2.878335e-02,2682760.422,3.900000e-04,9.81,749.44
78,7.109428e-01,1.288218e+03,2.936832e-02,5.768757e-02,2654502.716,6.714908e-01,1.087766e+03,4.234765e-02,2.784756e-02,3011607.336,3.950000e-04,9.81,759.25
79,6.717294e-01,1.228930e+03,2.922054e-02,5.132620e-02,2662012.832,7.573339e-01,8.889573e+02,2.089681e-02,9.189401e-02,2299283.977,4.000000e-04,9.56,768.82
80,7.092738e-01,1.256335e+03,2.983248e-02,5.706308e-02,2635903.398,7.048526e-01,1.477392e+03,3.290663e-02,4.560943e-02,2736403.711,4.050000e-04,9.72,778.54
