epoch,train_loss,train_pde,train_bc,train_current,train_Ip,val_loss,val_pde,val_bc,val_current,val_Ip,lr,epoch_seconds,elapsed_seconds
34,6.667713e-02,8.778942e+01,4.741536e-03,2.096564e-03,2979152.994,8.566529e-02,1.000777e+02,6.323901e-03,2.483703e-03,3110420.586,1.750000e-04,10.52,356.64
35,6.067999e-02,8.608243e+01,4.119954e-03,2.174443e-03,2982605.539,1.020774e-01,8.905931e+01,9.128851e-03,3.765992e-04,3031037.031,1.800000e-04,11.14,367.79
36,7.583828e-02,8.884383e+01,4.609685e-03,4.171410e-03,2974806.265,3.582628e-02,1.002839e+02,1.094806e-03,2.969966e-03,2860973.727,1.850000e-04,10.36,378.14
37,6.457025e-02,8.382620e+01,4.502862e-03,2.231801e-03,2977324.531,3.517710e-02,9.304070e+01,1.903967e-03,1.366672e-03,3097895.570,1.900000e-04,10.14,388.28
38,5.850869e-02,7.945638e+01,4.003381e-03,2.105849e-03,2984016.154,2.196083e-02,7.907282e+01,1.104632e-03,6.014464e-04,3000079.703,1.950000e-04,10.42,398.70
39,6.347841e-02,8.068341e+01,4.167792e-03,2.746430e-03,2980023.814,4.548490e-02,6.970723e+01,3.215332e-03,1.272171e-03,2930173.078,2.000000e-04,10.07,408.78
40,6.928797e-02,7.721467e+01,4.969801e-03,2.373700e-03,2978150.533,3.806802e-02,7.779448e+01,1.842779e-03,2.372157e-03,3133004.312,2.050000e-04,9.84,418.62
41,8.518376e-02,7.784345e+01,5.565240e-03,4.349402e-03,2981673.484,2.742934e-02,8.566848e+01,1.230557e-03,1.311385e-03,3085745.008,2.100000e-04,10.48,429.10
42,7.287355e-02,7.994879e+01,5.176348e-03,2.623038e-03,2980830.049,2.384486e-01,6.015427e+01,1.427157e-02,1.794348e-02,2618028.234,2.150000e-04,10.15,439.26
43,8.622057e-02,8.295089e+01,6.151670e-03,3.281756e-03,2975184.205,3.966618e-02,9.895733e+01,1.629359e-03,2.695372e-03,3095748.062,2.200000e-04,10.88,450.14
44,7.836809e-02,7.620122e+01,5.683951e-03,2.781692e-03,2980706.428,8.864632e-02,6.511125e+01,5.635394e-03,5.156251e-03,2804373.805,2.250000e-04,10.81,460.95
45,7.298482e-02,7.365199e+01,5.052003e-03,3.019918e-03,2980682.830,6.055730e-02,6.989093e+01,4.805497e-03,1.102647e-03,2950210.727,2.300000e-04,9.99,470.94
46,5.703064e-02,7.574810e+01,3.812653e-03,2.265861e-03,2982961.406,3.432843e-02,6.962942e+01,1.518519e-03,2.436060e-03,2981127.797,2.350000e-04,9.77,480.71
47,5.292761e-02,7.150839e+01,3.491709e-03,2.171936e-03,2983620.154,2.917090e-02,7.765272e+01,9.817837e-04,2.317558e-03,2920361.141,2.400000e-04,10.44,491.15
48,5.781290e-02,7.273210e+01,4.006573e-03,2.094793e-03,2981919.561,4.736218e-01,7.246849e+01,4.590018e-02,1.474628e-03,3089274.430,2.450000e-04,11.12,502.28
49,5.466185e-02,7.281124e+01,3.754985e-03,1.966176e-03,2985769.990,3.845435e-02,6.795620e+01,1.257545e-03,3.816656e-03,2823782.938,2.500000e-04,10.52,512.80
50,6.304186e-02,7.473580e+01,4.154065e-03,2.805525e-03,2977377.629,3.515339e-02,7.402932e+01,1.897429e-03,1.755233e-03,3069625.672,2.550000e-04,10.40,523.21
51,7.461147e-02,7.454911e+01,4.562529e-03,4.306254e-03,2979387.148,3.367945e-02,6.432028e+01,1.561557e-03,2.326370e-03,2873610.719,2.600000e-04,10.46,533.67
52,5.754092e-02,7.244481e+01,4.139560e-03,1.780167e-03,2985186.328,2.528631e-02,6.730265e+01,1.422706e-03,8.657969e-04,2941964.242,2.650000e-04,10.70,544.37
53,6.929222e-02,7.321197e+01,5.028656e-03,2.336891e-03,2982397.033,2.359298e-02,7.552890e+01,1.185226e-03,8.375655e-04,3066205.516,2.700000e-04,10.74,555.11
54,6.139580e-02,7.359129e+01,4.107598e-03,2.592138e-03,2984587.061,9.388460e-02,6.382668e+01,6.218289e-03,5.063809e-03,2836096.797,2.750000e-04,10.02,565.12
55,5.281700e-02,7.157954e+01,3.550675e-03,2.030459e-03,2980498.357,4.719939e-02,8.740304e+01,2.913767e-03,1.864283e-03,3114618.031,2.800000e-04,10.88,576.00
56,8.370854e-02,7.349676e+01,6.019072e-03,3.233630e-03,2981578.869,2.045449e-02,7.508822e+01,8.762235e-04,8.366874e-04,2956560.664,2.850000e-04,9.89,585.89
57,6.023064e-02,7.555088e+01,3.973724e-03,2.587663e-03,2982686.396,2.941000e-02,7.218930e+01,1.831626e-03,7.749623e-04,3044657.016,2.900000e-04,10.56,596.45
58,5.605214e-02,7.395555e+01,3.633738e-03,2.463841e-03,2981438.123,2.196409e-02,7.280353e+01,1.083584e-03,7.695808e-04,2948184.711,2.950000e-04,10.34,606.79
59,5.110994e-02,7.441772e+01,3.218845e-03,2.295944e-03,2982592.877,4.222569e-02,9.178600e+01,1.420578e-03,3.768262e-03,3134134.664,3.000000e-04,10.03,616.82
60,9.285436e-02,7.693244e+01,6.996529e-03,3.039164e-03,2982503.094,5.161077e-02,6.690155e+01,2.322533e-03,4.339057e-03,2848368.578,3.050000e-04,10.08,626.91
61,6.687277e-02,7.614901e+01,4.427284e-03,2.997006e-03,2980730.736,4.928088e-02,6.975064e+01,1.881271e-03,4.698622e-03,2807370.695,3.100000e-04,10.08,636.98
62,5.593552e-02,8.083656e+01,3.720226e-03,2.129922e-03,2977491.258,4.954405e-02,9.445874e+01,3.049046e-03,1.921543e-03,3032643.188,3.150000e-04,10.94,647.92
63,4.310182e-02,7.751107e+01,2.675596e-03,1.718951e-03,2985572.980,2.663572e-02,6.855894e+01,8.402899e-04,2.275386e-03,2874553.469,3.200000e-04,9.06,656.98
64,6.071695e-02,7.980004e+01,3.712644e-03,3.122101e-03,2977952.693,8.435624e-02,8.106328e+01,6.542635e-03,2.164712e-03,2886193.141,3.250000e-04,10.29,667.28
65,5.857489e-02,8.011769e+01,3.402265e-03,3.308094e-03,2983136.113,1.049047e-01,6.404070e+01,6.806083e-03,6.087963e-03,2775480.367,3.300000e-04,9.95,677.23
66,5.215692e-02,8.037454e+01,3.394946e-03,2.034002e-03,2979651.541,2.343513e-02,8.322548e+01,9.312115e-04,1.160093e-03,3017829.328,3.350000e-04,10.22,687.45
67,6.063270e-02,8.045752e+01,3.580356e-03,3.356679e-03,2977766.660,2.770709e-02,7.601783e+01,1.645885e-03,7.292907e-04,2992073.188,3.400000e-04,11.03,698.49
68,4.056721e-02,7.664011e+01,2.452152e-03,1.676336e-03,2982992.137,2.013269e-02,7.397107e+01,1.008372e-03,5.303727e-04,2980842.305,3.450000e-04,10.17,708.66
69,5.081802e-02,7.750880e+01,3.124057e-03,2.365313e-03,2982254.145,8.963876e-02,7.863481e+01,7.882456e-03,5.901442e-04,2985614.938,3.500000e-04,10.28,718.94
70,5.181479e-02,7.831951e+01,3.494143e-03,1.808281e-03,2983737.857,5.021985e-02,7.035476e+01,3.077594e-03,2.481687e-03,2874233.578,3.550000e-04,10.11,729.05
71,5.206208e-02,7.852309e+01,3.293910e-03,2.254135e-03,2981203.873,3.330413e-02,8.354320e+01,2.141975e-03,7.060132e-04,3012921.000,3.600000e-04,10.62,739.67
72,4.903079e-02,7.923451e+01,3.056415e-03,2.108637e-03,2983543.268,2.152000e-02,7.772226e+01,8.537427e-04,1.042069e-03,2953060.039,3.650000e-04,9.95,749.62
73,4.299174e-02,7.945412e+01,2.651143e-03,1.706980e-03,2982934.432,4.892985e-02,7.634850e+01,3.754136e-03,7.507276e-04,2957112.203,3.700000e-04,10.04,759.66
74,5.350645e-02,7.977356e+01,3.400400e-03,2.305019e-03,2980471.479,2.924581e-02,8.216643e+01,1.155296e-03,1.895241e-03,3097424.773,3.750000e-04,9.70,769.36
75,4.823417e-02,8.049696e+01,2.914960e-03,2.206975e-03,2982494.234,2.296278e-02,7.749426e+01,1.006080e-03,1.030510e-03,2943652.641,3.800000e-04,10.36,779.72
76,4.595313e-02,8.152404e+01,2.642785e-03,2.274575e-03,2982863.812,2.434231e-02,8.228902e+01,8.904262e-04,1.441829e-03,3075604.461,3.850000e-04,10.16,789.88
77,4.038716e-02,7.963394e+01,2.410406e-03,1.663942e-03,2985957.488,2.924627e-02,7.477646e+01,8.957059e-04,2.562313e-03,2864853.359,3.900000e-04,10.66,800.54
78,4.241465e-02,7.991141e+01,2.552111e-03,1.780479e-03,2982625.643,1.675638e-01,7.852771e+01,1.488436e-02,2.173473e-03,2888452.703,3.950000e-04,10.27,810.80
79,4.394674e-02,7.817191e+01,2.447794e-03,2.330323e-03,2981143.760,1.943754e-02,8.025340e+01,9.096927e-04,4.630553e-04,2994823.422,4.000000e-04,10.49,821.30
80,7.569580e-02,8.156475e+01,5.586667e-03,2.334530e-03,2982124.623,2.428602e-02,7.842171e+01,1.123175e-03,1.042420e-03,2968228.461,4.050000e-04,10.32,831.62
81,4.225253e-02,7.701150e+01,2.505777e-03,1.898722e-03,2982793.264,1.443223e-01,6.807049e+01,1.255383e-02,2.395390e-03,2875511.250,4.100000e-04,10.01,841.62
82,5.313982e-02,7.737256e+01,3.445482e-03,2.189548e-03,2984179.584,9.480170e-02,7.296163e+01,7.980611e-03,1.539886e-03,2940826.812,4.150000e-04,9.66,851.29
83,4.835803e-02,7.447233e+01,3.204461e-03,1.773238e-03,2982379.346,2.152332e-02,7.521924e+01,8.575884e-04,1.085103e-03,3027536.930,4.200000e-04,9.61,860.90
84,3.501674e-02,7.441951e+01,2.106171e-03,1.302617e-03,2986929.701,3.642543e-02,7.496623e+01,2.408734e-03,9.682934e-04,2998116.039,4.250000e-04,10.16,871.07
85,4.904332e-02,7.437128e+01,2.930102e-03,2.461034e-03,2980716.490,1.814904e-02,7.139007e+01,8.846036e-04,4.327995e-04,2994242.383,4.300000e-04,10.47,881.53
86,3.531690e-02,7.125922e+01,2.046663e-03,1.544870e-03,2985387.971,4.332202e-02,8.398943e+01,2.988705e-03,1.007207e-03,2969915.703,4.350000e-04,10.38,891.91
87,4.580586e-02,7.361899e+01,2.829045e-03,2.030702e-03,2983898.678,1.833400e-02,7.203092e+01,7.489931e-04,7.281957e-04,3049536.312,4.400000e-04,10.36,902.27
88,5.275811e-02,7.004165e+01,3.675504e-03,1.799781e-03,2985280.670,2.143270e-02,7.053105e+01,9.992713e-04,8.773772e-04,3020266.000,4.450000e-04,10.73,913.00
89,4.610802e-02,6.921358e+01,3.176474e-03,1.484385e-03,2986497.352,2.161170e-02,7.374674e+01,1.136850e-03,5.737054e-04,2996231.227,4.500000e-04,10.24,923.24
90,4.054306e-02,6.740341e+01,2.458055e-03,1.844434e-03,2983912.508,2.136399e-02,6.914776e+01,1.178775e-03,5.322924e-04,2993462.625,4.550000e-04,10.55,933.79
91,4.794796e-02,6.725747e+01,3.297671e-03,1.649100e-03,2985819.109,1.984716e-02,6.281998e+01,8.539337e-04,1.005165e-03,2944531.562,4.600000e-04,10.11,943.90
92,5.310609e-02,6.852123e+01,3.590659e-03,2.069475e-03,2985252.291,2.041980e-02,6.385005e+01,1.107947e-03,5.910648e-04,2953213.055,4.650000e-04,10.65,954.56
93,4.742509e-02,6.703701e+01,3.222457e-03,1.699363e-03,2986607.361,2.554534e-02,6.075680e+01,8.409360e-04,2.212060e-03,2874062.789,4.700000e-04,11.00,965.56
94,3.923787e-02,6.474196e+01,2.436201e-03,1.680332e-03,2985487.990,3.504105e-02,6.606809e+01,2.408689e-03,8.694716e-04,3033148.867,4.750000e-04,9.73,975.29
95,4.511358e-02,6.597367e+01,2.705239e-03,2.292766e-03,2985864.795,2.272578e-02,6.218802e+01,8.527236e-04,1.595948e-03,2898355.438,4.800000e-04,11.41,986.70
96,5.071864e-02,6.794080e+01,3.363578e-03,2.057756e-03,2984337.227,5.607734e-02,6.601443e+01,9.235299e-04,8.048120e-03,2739028.141,4.850000e-04,10.68,997.38
97,4.904069e-02,6.690442e+01,3.368818e-03,1.732413e-03,2986860.752,3.992240e-02,6.710168e+01,3.008841e-03,6.247640e-04,2999791.016,4.900000e-04,10.05,1007.43
98,4.417288e-02,6.777234e+01,2.998773e-03,1.481582e-03,2986733.016,3.861867e-02,6.645619e+01,2.789551e-03,8.155071e-04,2963885.344,4.950000e-04,10.54,1017.97
99,3.882122e-02,6.837990e+01,2.321003e-03,1.754641e-03,2985180.062,3.654247e-02,7.314806e+01,8.775512e-04,4.090430e-03,3180748.750,5.000000e-04,10.18,1028.15
100,3.619030e-02,6.636482e+01,2.298451e-03,1.313861e-03,2990423.852,2.450244e-02,6.146654e+01,9.473604e-04,1.776437e-03,2899921.070,5.000000e-04,10.25,1038.39
101,5.511820e-02,6.829314e+01,3.695833e-03,2.266112e-03,2982750.445,1.937587e-02,6.560749e+01,7.847832e-04,9.934583e-04,2939122.000,5.000000e-04,10.60,1049.00
102,4.192986e-02,7.013718e+01,2.281049e-03,2.421131e-03,2983406.326,2.942003e-02,6.149467e+01,7.071279e-04,3.239856e-03,2844049.008,5.000000e-04,10.30,1059.30
103,4.051867e-02,6.883532e+01,2.616592e-03,1.493845e-03,2987341.061,1.994674e-02,7.311189e+01,8.267396e-04,8.736307e-04,2990176.500,5.000000e-04,9.74,1069.04
104,5.990415e-02,6.906938e+01,4.587776e-03,1.423891e-03,2984993.744,1.039206e-01,7.168865e+01,9.240562e-03,8.692228e-04,3057467.727,5.000000e-04,9.49,1078.53
105,3.609071e-02,6.746152e+01,2.291065e-03,1.286781e-03,2986998.627,2.053877e-02,7.027725e+01,8.656191e-04,9.709704e-04,3076347.125,5.000000e-04,10.33,1088.85
106,6.396280e-02,6.853177e+01,4.704527e-03,2.012871e-03,2984239.096,3.265260e-02,7.269009e+01,1.221160e-03,2.634397e-03,3135359.602,5.000000e-04,10.19,1099.04
107,3.285986e-02,6.665942e+01,1.853486e-03,1.531812e-03,2988465.582,1.918372e-02,6.661661e+01,9.057026e-04,6.930061e-04,3009761.930,5.000000e-04,10.30,1109.34
108,3.691558e-02,6.568749e+01,2.425045e-03,1.219276e-03,2988571.121,1.730093e-02,6.590189e+01,6.715953e-04,7.989587e-04,3048151.797,5.000000e-04,10.17,1119.50
109,4.369004e-02,6.567232e+01,2.986293e-03,1.451976e-03,2987392.992,2.220117e-02,7.610425e+01,7.352630e-04,1.447623e-03,3095408.070,5.000000e-04,10.56,1130.06
110,8.612099e-02,6.965378e+01,6.482467e-03,2.866190e-03,2982581.365,1.954187e-02,7.169136e+01,8.679911e-04,7.385639e-04,3025715.344,5.000000e-04,10.01,1140.08
111,3.642680e-02,6.818163e+01,1.989449e-03,1.942830e-03,2989002.279,2.625135e-02,6.269712e+01,9.414899e-04,2.113349e-03,2889788.477,5.000000e-04,10.62,1150.69
112,3.450805e-02,6.711860e+01,1.944267e-03,1.670705e-03,2983943.434,1.789411e-02,6.466751e+01,6.960767e-04,8.933186e-04,2945865.828,5.000000e-04,10.40,1161.09
113,4.039044e-02,6.727972e+01,2.555166e-03,1.622162e-03,2988051.963,4.898274e-02,7.436186e+01,3.677390e-03,9.545312e-04,2957971.047,5.000000e-04,9.63,1170.72
114,3.739077e-02,6.631638e+01,2.353270e-03,1.445287e-03,2987943.461,1.863987e-02,7.137523e+01,8.288070e-04,6.428549e-04,3006946.750,5.000000e-04,11.31,1182.03
115,3.733546e-02,6.565196e+01,2.390565e-03,1.372923e-03,2987478.598,1.975642e-02,7.040602e+01,9.602506e-04,6.226632e-04,3032148.633,5.000000e-04,9.88,1191.91
116,3.378929e-02,6.499843e+01,1.935714e-03,1.586462e-03,2987994.008,6.268867e-02,6.307890e+01,4.513017e-03,2.250122e-03,2874658.570,5.000000e-04,10.14,1202.05
117,5.641678e-02,6.522096e+01,4.183145e-03,1.612646e-03,2985988.375,1.872382e-02,6.397278e+01,1.036178e-03,3.929529e-04,3009800.875,5.000000e-04,10.20,1212.25
118,3.045696e-02,6.538022e+01,1.881486e-03,1.020814e-03,2990164.197,5.754625e-02,6.345939e+01,4.849711e-03,5.406412e-04,2954371.461,5.000000e-04,9.83,1222.08
119,6.639143e-02,8.234093e+01,3.750645e-03,4.130176e-03,2982511.113,1.805120e-02,6.894182e+01,5.716571e-04,1.088089e-03,2944597.867,5.000000e-04,10.44,1232.51
120,5.174536e-02,7.070320e+01,3.728227e-03,1.478553e-03,2986373.217,1.958958e-02,7.153780e+01,7.906450e-04,9.058691e-04,3023166.922,5.000000e-04,10.03,1242.54
121,2.463166e-02,6.612092e+01,1.276246e-03,1.051421e-03,2988511.258,3.280956e-02,6.768564e+01,2.401289e-03,4.056219e-04,2981895.070,5.000000e-04,10.24,1252.78
122,2.571241e-02,6.363717e+01,1.404207e-03,1.061325e-03,2989865.205,1.081440e-01,6.796279e+01,9.840174e-03,5.892025e-04,2962887.703,5.000000e-04,10.13,1262.91
123,4.208759e-02,6.423513e+01,2.847811e-03,1.437193e-03,2988114.582,2.354222e-02,6.401861e+01,1.186412e-03,1.055249e-03,3077669.773,5.000000e-04,10.09,1273.00
124,7.078148e-02,6.611328e+01,5.663975e-03,1.506081e-03,2988880.572,1.503272e-02,6.124162e+01,6.381764e-04,5.053582e-04,2956122.000,5.000000e-04,10.18,1283.19
125,4.063922e-02,6.642197e+01,2.531462e-03,1.736482e-03,2986056.287,3.913608e-02,5.972978e+01,1.294576e-03,4.043468e-03,2824969.688,5.000000e-04,10.24,1293.43
126,4.617536e-02,6.626256e+01,3.273931e-03,1.361960e-03,2989193.062,2.020161e-02,6.374109e+01,7.813615e-04,1.202778e-03,2936820.375,5.000000e-04,9.66,1303.09
127,3.521028e-02,6.383410e+01,2.182265e-03,1.400844e-03,2985665.580,2.736648e-02,6.855567e+01,8.961159e-04,2.309952e-03,3134461.461,5.000000e-04,9.96,1313.05
128,3.360730e-02,6.291835e+01,2.183421e-03,1.096250e-03,2989346.598,2.281937e-02,6.492835e+01,1.369247e-03,5.268148e-04,3005552.328,5.000000e-04,10.88,1323.93
129,4.761465e-02,6.491965e+01,3.360234e-03,1.504068e-03,2988126.490,1.324080e-02,5.767955e+01,4.661085e-04,5.623519e-04,2956166.258,5.000000e-04,10.35,1334.27
130,3.700460e-02,6.134357e+01,2.298642e-03,1.576766e-03,2987299.945,1.650714e-02,5.862371e+01,7.446242e-04,6.397047e-04,2950524.031,5.000000e-04,10.34,1344.61
131,4.116180e-02,6.615518e+01,2.621387e-03,1.666482e-03,2987783.938,9.184882e-02,6.889081e+01,8.154943e-03,6.820614e-04,3018338.250,5.000000e-04,10.22,1354.83
132,5.069663e-02,6.829950e+01,3.464936e-03,1.843464e-03,2985609.271,2.186932e-01,5.279875e+01,1.249973e-02,1.768319e-02,2603967.117,5.000000e-04,10.31,1365.14
133,4.187913e-02,6.522467e+01,2.685610e-03,1.700113e-03,2988765.814,1.758356e-02,6.076387e+01,6.587463e-04,9.839413e-04,2916743.312,5.000000e-04,9.87,1375.01
134,4.874422e-02,6.808096e+01,3.340474e-03,1.706276e-03,2987423.752,2.614639e-02,6.172628e+01,1.782226e-03,4.303006e-04,2983530.734,5.000000e-04,9.15,1384.16
