epoch,train_loss,train_pde,train_bc,train_current,train_Ip,val_loss,val_pde,val_bc,val_current,val_Ip,lr,epoch_seconds,elapsed_seconds
70,1.484827e-02,6.611764e+01,5.892195e-04,4.688615e-04,2991134.844,1.321011e-02,6.683482e+01,5.627199e-04,1.798849e-04,2996295.953,3.550000e-04,10.44,717.65
71,1.416410e-02,6.624638e+01,5.758582e-04,3.561759e-04,2991133.957,1.340589e-02,6.420388e+01,5.642620e-04,2.685764e-04,2962535.734,3.600000e-04,10.27,727.92
72,1.400245e-02,6.433739e+01,5.595063e-04,3.947305e-04,2992195.916,1.388187e-02,6.629902e+01,6.060623e-04,2.382697e-04,2973453.625,3.650000e-04,9.94,737.86
73,1.418636e-02,6.513271e+01,5.707959e-04,3.930258e-04,2991463.410,1.247723e-02,6.376638e+01,5.185816e-04,1.829542e-04,2973896.422,3.700000e-04,10.34,748.20
74,1.325463e-02,6.387346e+01,5.269179e-04,3.196210e-04,2992269.904,1.407394e-02,6.226278e+01,5.675713e-04,4.343895e-04,2955524.617,3.750000e-04,10.30,758.50
75,1.279937e-02,6.221909e+01,4.948021e-04,3.258876e-04,2992507.814,1.132641e-02,6.179894e+01,4.460283e-04,1.372456e-04,2987933.047,3.800000e-04,9.96,768.46
76,1.332417e-02,6.059569e+01,4.389282e-04,5.750634e-04,2992369.434,1.073325e-02,5.949752e+01,4.295098e-04,9.768079e-05,2999690.695,3.850000e-04,9.91,778.38
77,1.304402e-02,5.802718e+01,3.789804e-04,6.903000e-04,2992466.994,1.059395e-02,5.668516e+01,4.039836e-04,1.771195e-04,2994157.516,3.900000e-04,10.23,788.60
78,1.175550e-02,5.450530e+01,3.536053e-04,5.537844e-04,2993042.990,1.090236e-02,5.324845e+01,3.137995e-04,4.879045e-04,2944420.500,3.950000e-04,10.48,799.09
79,1.107891e-02,5.324360e+01,3.049208e-04,5.410687e-04,2993608.695,9.949027e-03,5.082448e+01,3.283113e-04,3.166933e-04,2960470.938,4.000000e-04,10.28,809.37
80,1.151290e-02,5.130078e+01,3.121001e-04,6.523644e-04,2994627.793,1.018550e-02,4.885511e+01,2.719529e-04,5.160920e-04,2948234.977,4.050000e-04,10.98,820.35
81,1.085223e-02,4.958570e+01,2.548753e-04,6.689813e-04,2993363.934,1.194864e-02,4.662806e+01,2.991779e-04,8.588105e-04,2921852.242,4.100000e-04,10.09,830.44
82,1.020101e-02,4.874798e+01,2.591008e-04,5.470416e-04,2994643.260,9.258420e-03,4.696879e+01,2.757730e-04,3.607621e-04,2968530.289,4.150000e-04,10.53,840.98
83,1.083736e-02,4.745792e+01,2.536571e-04,7.109988e-04,2994125.994,9.540827e-03,4.665068e+01,3.035886e-04,3.679748e-04,2977370.250,4.200000e-04,10.25,851.23
84,1.092421e-02,4.701566e+01,3.061915e-04,6.321461e-04,2993535.473,8.773544e-03,4.687344e+01,2.610755e-04,2.950890e-04,2964795.672,4.250000e-04,10.09,861.32
85,1.073175e-02,4.708467e+01,2.593751e-04,6.859066e-04,2994095.436,8.768131e-03,4.670444e+01,2.479106e-04,3.237162e-04,2977751.961,4.300000e-04,10.23,871.55
86,1.025778e-02,4.649158e+01,2.473634e-04,6.269972e-04,2993855.254,8.026230e-03,4.595162e+01,2.474644e-04,1.912848e-04,3001409.180,4.350000e-04,10.03,881.58
87,1.003930e-02,4.597025e+01,2.193392e-04,6.497761e-04,2995678.662,9.466462e-03,4.311974e+01,2.174886e-04,5.959203e-04,2934269.992,4.400000e-04,11.09,892.68
88,9.403041e-03,4.500177e+01,2.253056e-04,5.299617e-04,2994376.508,8.800654e-03,4.428404e+01,2.202865e-04,4.338770e-04,2959926.508,4.450000e-04,10.60,903.28
89,1.084101e-02,4.530269e+01,2.751257e-04,7.118966e-04,2993905.857,9.122860e-03,4.594503e+01,2.368048e-04,4.320619e-04,3049354.883,4.500000e-04,10.19,913.47
90,9.465470e-03,4.494815e+01,2.295599e-04,5.350113e-04,2995901.230,7.325996e-03,4.424033e+01,2.134652e-04,1.534623e-04,2977015.148,4.550000e-04,10.53,924.00
91,1.056985e-02,4.467589e+01,2.639507e-04,6.925516e-04,2993119.475,9.591696e-03,4.545616e+01,2.624943e-04,4.842274e-04,3041064.867,4.600000e-04,9.61,933.61
92,9.829548e-03,4.475827e+01,2.009574e-04,6.688293e-04,2994766.980,7.710570e-03,4.379382e+01,1.928598e-04,2.805179e-04,2961444.070,4.650000e-04,11.08,944.68
93,9.588226e-03,4.466408e+01,1.909339e-04,6.424959e-04,2995141.766,8.460746e-03,4.468364e+01,2.669836e-04,2.645092e-04,3019409.047,4.700000e-04,10.53,955.21
94,9.687338e-03,4.391187e+01,2.133653e-04,6.324997e-04,2994827.033,1.183475e-02,4.149384e+01,2.049938e-04,1.127087e-03,2904058.508,4.750000e-04,11.07,966.29
95,9.113492e-03,4.407236e+01,2.310151e-04,4.792212e-04,2994630.955,7.221069e-03,4.332722e+01,2.020230e-04,1.736234e-04,2971014.914,4.800000e-04,10.15,976.43
96,9.758806e-03,4.403890e+01,1.991232e-04,6.727368e-04,2994047.568,8.066028e-03,4.413901e+01,2.202338e-04,2.899579e-04,3011057.984,4.850000e-04,9.75,986.19
97,9.478965e-03,4.377701e+01,2.137469e-04,5.927590e-04,2995068.703,7.186286e-03,4.261247e+01,1.754826e-04,2.340427e-04,2978498.211,4.900000e-04,10.28,996.46
98,8.950514e-03,4.336798e+01,2.174221e-04,4.878992e-04,2995226.607,7.292642e-03,4.286480e+01,2.426319e-04,1.159685e-04,2977727.688,4.950000e-04,9.81,1006.27
99,8.924342e-03,4.344170e+01,1.991725e-04,5.176895e-04,2994948.438,7.359479e-03,4.366981e+01,2.149735e-04,1.685527e-04,2971510.383,5.000000e-04,9.79,1016.06
